,gene_ID,count,mean,std,p_val,p_corr
628,ECB_00660,155.0,1.8910911198837528e-07,1.5884311385169901e-07,0.678,1.0
629,ECB_02092,70.0,1.8910243551577063e-07,1.5024416307177219e-07,0.636,1.0
630,ECB_01494,51.0,1.8909631978112765e-07,1.5226271056065352e-07,0.59,1.0
631,ECB_04214,94.0,1.8907536698924427e-07,1.934162492323073e-07,0.668,1.0
632,ECB_02329,9.0,1.8902044267541287e-07,1.0331446395075252e-07,0.48,1.0
633,ECB_04224,15.0,1.8899959073424017e-07,1.6396920755530648e-07,0.542,1.0
634,ECB_00396,7.0,1.8882263630381285e-07,1.5001600873912345e-07,0.482,1.0
635,ECB_00264,25.0,1.8879286902317632e-07,1.4285818228284372e-07,0.482,1.0
636,ECB_04246,7.0,1.887723360136763e-07,1.5226498028646157e-07,0.452,1.0
637,ECB_01660,203.0,1.8870726067739571e-07,1.598252385746696e-07,0.702,1.0
638,ECB_04197,4.0,1.8864586695465947e-07,6.096699726799946e-08,0.48,1.0
639,ECB_01883,105.0,1.8864130208981253e-07,1.657034137446198e-07,0.614,1.0
640,ECB_04000,57.0,1.88524924369196e-07,1.6212908036584733e-07,0.586,1.0
641,ECB_02843,60.0,1.8850606749468946e-07,1.3560182050637123e-07,0.592,1.0
642,ECB_01717,6.0,1.8850110049135076e-07,1.4920792336900896e-07,0.478,1.0
643,ECB_04123,40.0,1.8848408610113317e-07,1.7045236882462274e-07,0.594,1.0
644,ECB_02167,6.0,1.8843946758061484e-07,5.980666717924875e-08,0.464,1.0
645,ECB_02386,10.0,1.884280775753997e-07,1.6228083007072827e-07,0.51,1.0
646,ECB_02930,61.0,1.883483358971391e-07,1.4266071162688757e-07,0.548,1.0
647,ECB_03938,32.0,1.8832867978754087e-07,1.7766700771601362e-07,0.614,1.0
648,ECB_01172,38.0,1.8832498572186529e-07,1.928169821644395e-07,0.554,1.0
649,ECB_00746,4.0,1.8826915421146308e-07,2.242607554922936e-07,0.46,1.0
650,ECB_03628,4.0,1.8818791447470177e-07,1.1766010461421317e-07,0.462,1.0
651,ECB_02761,6.0,1.880942139214664e-07,1.018071245825281e-07,0.498,1.0
652,ECB_02752,39.0,1.8808526668244168e-07,2.6797884591990784e-07,0.594,1.0
653,ECB_01296,74.0,1.8807982512492648e-07,1.4861380368908013e-07,0.626,1.0
654,ECB_04185,119.0,1.8806140931917412e-07,2.4109381572132507e-07,0.672,1.0
655,ECB_02589,12.0,1.8800790330880872e-07,1.4493959067052075e-07,0.502,1.0
656,ECB_03535,21.0,1.8793031288977498e-07,1.372347357628561e-07,0.572,1.0
657,ECB_04195,18.0,1.8792530957924287e-07,1.311381892437692e-07,0.492,1.0
658,ECB_00519,65.0,1.8791822264106732e-07,1.7516126511521162e-07,0.632,1.0
659,ECB_01408,19.0,1.8788518271357652e-07,1.5164127750498222e-07,0.546,1.0
660,ECB_03384,53.0,1.8788336048086817e-07,1.404427607368977e-07,0.634,1.0
661,ECB_02630,13.0,1.8784349560655393e-07,1.8062901662915556e-07,0.546,1.0
662,ECB_00226,6.0,1.8784267160901393e-07,9.819878881015398e-08,0.508,1.0
663,ECB_00659,8.0,1.8783500924171027e-07,1.6061684057156737e-07,0.51,1.0
664,ECB_04215,17.0,1.8780008268989738e-07,1.2573649482239564e-07,0.552,1.0
665,ECB_04244,8.0,1.8777685481494816e-07,1.1061318914201674e-07,0.51,1.0
666,ECB_00667,8.0,1.87642183284856e-07,1.4604299027782934e-07,0.502,1.0
667,ECB_01138,68.0,1.87590015310706e-07,1.601841911731634e-07,0.628,1.0
668,ECB_02714,15.0,1.8737752371599535e-07,1.447619700202208e-07,0.56,1.0
669,ECB_03125,22.0,1.8729501628232414e-07,1.9901953320815265e-07,0.546,1.0
670,ECB_01544,48.0,1.8729146614389626e-07,1.5308981230516557e-07,0.628,1.0
671,ECB_02049,14.0,1.8716511790155574e-07,1.567337544395264e-07,0.566,1.0
672,ECB_00518,12.0,1.870402362492367e-07,9.12952892982684e-08,0.55,1.0
673,ECB_01752,9.0,1.8700574959788031e-07,7.31005282759507e-08,0.468,1.0
674,ECB_03293,45.0,1.869594650460403e-07,1.3838152690509168e-07,0.576,1.0
675,ECB_01497,34.0,1.8691708859034595e-07,1.0143497835766457e-07,0.564,1.0
676,ECB_02493,21.0,1.8689193220249495e-07,1.5687634836964965e-07,0.574,1.0
677,ECB_00231,4.0,1.8688625338059683e-07,1.977975479138906e-07,0.428,1.0
678,ECB_00243,8.0,1.8642948547019452e-07,1.5759696482419716e-07,0.48,1.0
679,ECB_00044,24.0,1.860784077293939e-07,1.4440755438631238e-07,0.608,1.0
680,ECB_02217,12.0,1.8604494749821977e-07,1.8830611587239977e-07,0.512,1.0
681,ECB_00135,86.0,1.85959046155631e-07,1.5934822053030386e-07,0.716,1.0
682,ECB_02862,51.0,1.8595813473891828e-07,1.8429602285750264e-07,0.652,1.0
683,ECB_00598,32.0,1.8587476049792328e-07,1.3030137167641287e-07,0.618,1.0
684,ECB_00799,12.0,1.85857007225711e-07,1.3315576789267493e-07,0.502,1.0
685,ECB_02584,79.0,1.857639507079269e-07,1.4623207309361753e-07,0.664,1.0
686,ECB_03402,19.0,1.8565662586310603e-07,1.9669899986675246e-07,0.548,1.0
687,ECB_00971,4.0,1.8565169022049108e-07,1.5789533480708266e-07,0.466,1.0
688,ECB_02356,8.0,1.8562669673349626e-07,1.572482531663607e-07,0.508,1.0
689,ECB_02017,56.0,1.8560708133030993e-07,1.7595314462183111e-07,0.656,1.0
690,ECB_02119,53.0,1.8558780360174743e-07,1.7034280113102842e-07,0.638,1.0
691,ECB_03189,52.0,1.855285771408133e-07,1.3163530203632462e-07,0.638,1.0
692,ECB_03309,5.0,1.8551914772536478e-07,6.39819895791405e-08,0.508,1.0
693,ECB_03174,91.0,1.854390216996097e-07,1.5092030901010162e-07,0.678,1.0
694,ECB_02842,34.0,1.8535106269121728e-07,1.4337552095661316e-07,0.604,1.0
695,ECB_03121,8.0,1.8530856938971955e-07,1.736342317643572e-07,0.5,1.0
696,ECB_03448,21.0,1.8501164400717913e-07,1.6900244022559209e-07,0.58,1.0
697,ECB_00802,4.0,1.8473346123221617e-07,1.6310988096116976e-07,0.53,1.0
698,ECB_00482,224.0,1.8460902528003155e-07,1.4093708449697422e-07,0.836,1.0
699,ECB_04176,308.0,1.845651667178398e-07,1.462643391945274e-07,0.858,1.0
700,ECB_03358,103.0,1.8454381060379152e-07,1.4694924198199756e-07,0.726,1.0
701,ECB_03878,8.0,1.8454313148163655e-07,1.9668897483636428e-07,0.526,1.0
702,ECB_03971,8.0,1.845278324250795e-07,1.0730069344467606e-07,0.504,1.0
703,ECB_02716,13.0,1.8449773882965865e-07,1.5830081097851613e-07,0.526,1.0
704,ECB_03544,161.0,1.844207303548636e-07,1.7145795151143622e-07,0.808,1.0
705,ECB_04056,6.0,1.8439960362457044e-07,1.5066341905942988e-07,0.504,1.0
706,ECB_00297,61.0,1.8437471196294572e-07,1.1824482553036606e-07,0.716,1.0
707,ECB_01275,8.0,1.843727275256509e-07,1.2433763550496228e-07,0.502,1.0
708,ECB_03322,7.0,1.8434221058662714e-07,1.5639151018551876e-07,0.488,1.0
709,ECB_00860,4.0,1.8424490330689392e-07,4.534649643705478e-08,0.474,1.0
710,ECB_00410,32.0,1.8423848833391098e-07,1.3776069297550673e-07,0.638,1.0
711,ECB_03764,119.0,1.8423144595681382e-07,1.3798514004275751e-07,0.744,1.0
712,ECB_00945,26.0,1.8414859450210737e-07,1.5940771071651833e-07,0.56,1.0
713,ECB_02993,18.0,1.840502130567296e-07,1.367130669025912e-07,0.564,1.0
714,ECB_03367,34.0,1.840284174027766e-07,1.9961566815068943e-07,0.618,1.0
715,ECB_00229,33.0,1.839620943900052e-07,1.5046323594950474e-07,0.63,1.0
716,ECB_01653,4.0,1.838699042670383e-07,1.335901505762266e-07,0.504,1.0
717,ECB_03415,15.0,1.8381438542117758e-07,1.3765315277185432e-07,0.554,1.0
718,ECB_00943,33.0,1.8381402401315147e-07,1.086289607180859e-07,0.596,1.0
719,ECB_03997,19.0,1.837773239053378e-07,3.4458819082039703e-07,0.554,1.0
720,ECB_04142,97.0,1.8368343850144887e-07,1.5245707961961368e-07,0.73,1.0
721,ECB_01741,70.0,1.836688257342833e-07,1.598642618441277e-07,0.714,1.0
722,ECB_01210,10.0,1.8357747371053803e-07,1.1926788114683128e-07,0.562,1.0
723,ECB_01650,4.0,1.835626444836886e-07,1.2475219386504766e-07,0.504,1.0
724,ECB_03482,51.0,1.8336200685706962e-07,1.6414853268474108e-07,0.69,1.0
725,ECB_02710,55.0,1.8327373462973058e-07,1.723466740381064e-07,0.692,1.0
726,ECB_03762,15.0,1.8327299072743562e-07,1.81481781017966e-07,0.57,1.0
727,ECB_00260,223.0,1.8326055854973947e-07,1.6294895745248232e-07,0.82,1.0
728,ECB_02919,13.0,1.832488168803691e-07,1.5268643939746637e-07,0.57,1.0
729,ECB_01585,28.0,1.8322170911586204e-07,2.0040596231645423e-07,0.626,1.0
730,ECB_02760,6.0,1.8318637888225777e-07,1.2129140899857717e-07,0.492,1.0
731,ECB_00463,58.0,1.831565232643686e-07,1.24567523032004e-07,0.628,1.0
732,ECB_00996,12.0,1.8311317585652398e-07,1.589014908537885e-07,0.56,1.0
733,ECB_02534,13.0,1.8308731306004752e-07,1.064048376723631e-07,0.526,1.0
734,ECB_03364,110.0,1.8300680602944954e-07,1.7777412712743116e-07,0.782,1.0
735,ECB_00283,53.0,1.829910472486156e-07,1.684153970209826e-07,0.658,1.0
736,ECB_04241,19.0,1.8291836619520044e-07,1.9170500290888304e-07,0.586,1.0
737,ECB_01754,75.0,1.8288724765885059e-07,1.376595440527128e-07,0.738,1.0
738,ECB_01637,16.0,1.8287082418835222e-07,1.1200482924945797e-07,0.57,1.0
739,ECB_00257,93.0,1.828184965766794e-07,1.6420304733980144e-07,0.71,1.0
740,ECB_01229,7.0,1.828119645266681e-07,1.503369712639423e-07,0.47,1.0
741,ECB_03705,5.0,1.8280842265628377e-07,7.401625302089065e-08,0.48,1.0
742,ECB_02988,36.0,1.8276154248111068e-07,1.2818036485673557e-07,0.65,1.0
743,ECB_00270,16.0,1.827580693759498e-07,2.052921351925383e-07,0.594,1.0
744,ECB_02286,47.0,1.8273668115940052e-07,1.291457441523035e-07,0.654,1.0
745,ECB_00323,27.0,1.8252060707584124e-07,1.2638811435882078e-07,0.638,1.0
746,ECB_01742,30.0,1.824104483768365e-07,1.737022366970953e-07,0.638,1.0
747,ECB_01463,88.0,1.8238792806242578e-07,1.5655959210156907e-07,0.726,1.0
748,ECB_02664,5.0,1.8235800395308257e-07,8.90031538146626e-08,0.464,1.0
749,ECB_02296,7.0,1.8235342316864364e-07,2.0652780173339877e-07,0.526,1.0
750,ECB_00159,63.0,1.8228890418636942e-07,1.2528299248364975e-07,0.718,1.0
751,ECB_00258,163.0,1.8224875498781481e-07,1.539888340484301e-07,0.848,1.0
752,ECB_01930,54.0,1.822176392351704e-07,1.4303547750396916e-07,0.732,1.0
753,ECB_03763,51.0,1.8209365297852353e-07,1.8288201244862579e-07,0.684,1.0
754,ECB_04048,25.0,1.8190604411416804e-07,1.6209230866166135e-07,0.618,1.0
755,ECB_01706,67.0,1.8188820009388212e-07,1.5834782291080235e-07,0.752,1.0
756,ECB_02840,28.0,1.8187475166054321e-07,1.5323066611837104e-07,0.62,1.0
757,ECB_01704,42.0,1.8184795861448067e-07,1.0429522669193462e-07,0.644,1.0
758,ECB_04202,7.0,1.8182054380469055e-07,1.4764395486128336e-07,0.518,1.0
759,ECB_01036,18.0,1.8175392414118606e-07,8.926202276428432e-08,0.606,1.0
760,ECB_04004,353.0,1.8170421815094974e-07,1.6802142408154047e-07,0.936,1.0
761,ECB_03991,27.0,1.816323164990481e-07,1.8030632369450805e-07,0.652,1.0
762,ECB_02014,45.0,1.816271226112177e-07,1.3224455763325513e-07,0.67,1.0
763,ECB_02985,71.0,1.8160274063283348e-07,1.6895792464568873e-07,0.758,1.0
764,ECB_01119,37.0,1.8158001876955837e-07,1.3535714136479093e-07,0.666,1.0
765,ECB_02030,5.0,1.813772463113317e-07,1.1361239482661613e-07,0.486,1.0
766,ECB_01026,209.0,1.8134064305165039e-07,1.6602336285498092e-07,0.868,1.0
767,ECB_01297,71.0,1.8128661342382506e-07,1.811674405555246e-07,0.784,1.0
768,ECB_02864,12.0,1.8124852168566088e-07,9.928663080827391e-08,0.55,1.0
769,ECB_02920,49.0,1.8121574125951206e-07,1.528273382777855e-07,0.69,1.0
770,ECB_03795,4.0,1.8099602238842217e-07,1.1577508160071083e-07,0.498,1.0
771,ECB_01022,4.0,1.8099348666272382e-07,1.761544513626487e-07,0.506,1.0
772,ECB_01661,20.0,1.8098283069104195e-07,1.6025559908653138e-07,0.61,1.0
773,ECB_04212,133.0,1.8079303901652824e-07,1.853292056852303e-07,0.82,1.0
774,ECB_01581,5.0,1.807519607231157e-07,1.228321705139817e-07,0.506,1.0
775,ECB_00198,6.0,1.8069435922994506e-07,1.9252554025128141e-07,0.536,1.0
776,ECB_02230,41.0,1.8065331118655643e-07,1.3182028309846842e-07,0.664,1.0
777,ECB_03432,7.0,1.8062638032264858e-07,7.812972433388035e-08,0.542,1.0
778,ECB_02444,7.0,1.8062582396041359e-07,1.696350031545681e-07,0.524,1.0
779,ECB_02918,378.0,1.8035271398117458e-07,1.5595738728917752e-07,0.97,1.0
780,ECB_00138,303.0,1.8030892923659156e-07,1.701775210872811e-07,0.948,1.0
781,ECB_00254,12.0,1.8028216088786157e-07,1.9852361119791889e-07,0.594,1.0
782,ECB_00131,8.0,1.8026215236780156e-07,1.2961777939623368e-07,0.536,1.0
783,ECB_00246,108.0,1.8022560169513066e-07,1.3148135736905327e-07,0.806,1.0
784,ECB_01790,15.0,1.8021769890174468e-07,1.0635124238772375e-07,0.58,1.0
785,ECB_04002,198.0,1.801940087279039e-07,1.4901714557067989e-07,0.902,1.0
786,ECB_01723,10.0,1.801899044154987e-07,1.0010189547186659e-07,0.558,1.0
787,ECB_03939,11.0,1.801779031261146e-07,1.2350198520982921e-07,0.546,1.0
788,ECB_02094,24.0,1.8017082750182008e-07,1.2859934864508647e-07,0.614,1.0
789,ECB_02278,130.0,1.8013045367223615e-07,1.4782497559619036e-07,0.858,1.0
790,ECB_02279,31.0,1.8008046295329343e-07,1.9470848996914752e-07,0.672,1.0
791,ECB_03543,84.0,1.7999558091021364e-07,1.3672709871122322e-07,0.766,1.0
792,ECB_02079,10.0,1.7996230152980202e-07,1.8129263397065283e-07,0.588,1.0
793,ECB_00289,10.0,1.7995634386718558e-07,2.2113139322596202e-07,0.554,1.0
794,ECB_02992,54.0,1.7989716893563396e-07,1.2244021058732978e-07,0.712,1.0
795,ECB_03780,17.0,1.7988609491893392e-07,1.5163218091328396e-07,0.62,1.0
796,ECB_03175,78.0,1.7981354827223176e-07,1.6316811716755098e-07,0.768,1.0
797,ECB_03380,13.0,1.7981059263023113e-07,1.3585341704432052e-07,0.544,1.0
798,ECB_01454,151.0,1.7979650893650583e-07,1.719821157997033e-07,0.888,1.0
799,ECB_01899,8.0,1.7977888987797321e-07,1.0072344702214293e-07,0.554,1.0
800,ECB_01710,7.0,1.7972117229584483e-07,1.2527222299686447e-07,0.558,1.0
801,ECB_00344,69.0,1.7964452807359478e-07,1.4115457653844698e-07,0.766,1.0
802,ECB_01753,17.0,1.7963664881429192e-07,1.4867908606286885e-07,0.582,1.0
803,ECB_01276,5.0,1.7953343590390161e-07,1.0260641914608118e-07,0.486,1.0
804,ECB_01531,7.0,1.795016138291132e-07,8.68559878559082e-08,0.51,1.0
805,ECB_00672,6.0,1.7927750328237447e-07,1.5890771097989662e-07,0.496,1.0
806,ECB_00461,132.0,1.792519908826568e-07,1.7459544063402403e-07,0.878,1.0
807,ECB_01615,4.0,1.7910953956718649e-07,1.3599462016969415e-07,0.502,1.0
808,ECB_02631,91.0,1.7909495136375577e-07,1.504930459428851e-07,0.826,1.0
809,ECB_02949,8.0,1.790813595196989e-07,1.2464109075722752e-07,0.552,1.0
810,ECB_00553,16.0,1.7896462113098617e-07,1.1264797335995859e-07,0.58,1.0
811,ECB_00492,9.0,1.7892432857211543e-07,1.1152024061052644e-07,0.596,1.0
812,ECB_01822,7.0,1.789021424305719e-07,1.8415467744815824e-07,0.548,1.0
813,ECB_01143,136.0,1.7887441661867497e-07,1.575699335543175e-07,0.894,1.0
814,ECB_03907,4.0,1.7885325552826564e-07,2.1433244645516127e-07,0.522,1.0
815,ECB_01588,36.0,1.7884378117872843e-07,1.8296832895108856e-07,0.722,1.0
816,ECB_01141,33.0,1.786327560547098e-07,1.418178191259241e-07,0.674,1.0
817,ECB_03903,178.0,1.785545665420999e-07,1.495790113578867e-07,0.904,1.0
818,ECB_01055,36.0,1.7852030787492753e-07,1.7335038553074967e-07,0.674,1.0
819,ECB_00041,19.0,1.785044059028096e-07,1.5407676396042686e-07,0.64,1.0
820,ECB_02078,106.0,1.783435067323577e-07,1.312106247992131e-07,0.848,1.0
821,ECB_03473,109.0,1.783394381344069e-07,1.32283219771119e-07,0.848,1.0
822,ECB_01027,41.0,1.7829137484192753e-07,2.17454609015421e-07,0.692,1.0
823,ECB_00646,13.0,1.782697186134593e-07,1.1983760004553953e-07,0.568,1.0
824,ECB_03019,4.0,1.7821857776250254e-07,1.1008862492739926e-07,0.52,1.0
825,ECB_00920,9.0,1.7804526125122097e-07,9.200977396924953e-08,0.606,1.0
826,ECB_00533,74.0,1.7783369783731143e-07,1.5781563723854642e-07,0.808,1.0
827,ECB_02284,77.0,1.7782300520292322e-07,1.5890690575616056e-07,0.768,1.0
828,ECB_03696,12.0,1.7781150718318894e-07,1.7154630741924197e-07,0.58,1.0
829,ECB_03983,5.0,1.7775078503710317e-07,1.8643281693002516e-07,0.546,1.0
830,ECB_01455,97.0,1.7773479552238708e-07,1.4549659232116323e-07,0.836,1.0
831,ECB_00310,8.0,1.7761784717482527e-07,1.1281377424527002e-07,0.582,1.0
832,ECB_01044,24.0,1.7761504270899227e-07,1.1108197067272349e-07,0.636,1.0
833,ECB_01889,32.0,1.7757342221002954e-07,1.2677661390642078e-07,0.712,1.0
834,ECB_02145,10.0,1.7755696843016732e-07,1.119960798350135e-07,0.572,1.0
835,ECB_03463,7.0,1.7752124595621066e-07,1.1324631229361853e-07,0.558,1.0
836,ECB_03004,44.0,1.7746709920076205e-07,1.4887024049790175e-07,0.742,1.0
837,ECB_02720,59.0,1.7745293459503937e-07,1.5454954600656375e-07,0.8,1.0
838,ECB_03002,9.0,1.7740936092794136e-07,1.6621161798204443e-07,0.594,1.0
839,ECB_02018,44.0,1.7731860611440729e-07,1.3813031352663676e-07,0.746,1.0
840,ECB_03808,32.0,1.7723039197367421e-07,1.1263903331339342e-07,0.698,1.0
841,ECB_03998,21.0,1.7722773337302247e-07,1.505967076407775e-07,0.636,1.0
842,ECB_01695,12.0,1.7716363609485934e-07,1.0793098791208745e-07,0.598,1.0
843,ECB_01469,8.0,1.7713699862415552e-07,9.782466986984138e-08,0.568,1.0
844,ECB_01890,8.0,1.77132210038483e-07,2.1552952482877496e-07,0.558,1.0
845,ECB_00322,36.0,1.771207982802916e-07,1.3270444710799686e-07,0.74,1.0
846,ECB_01901,5.0,1.770609324518863e-07,1.3188908289977536e-07,0.562,1.0
847,ECB_01378,9.0,1.7704101014198613e-07,1.2329028630379487e-07,0.59,1.0
848,ECB_02053,4.0,1.7696573004280997e-07,7.810995435694104e-08,0.514,1.0
849,ECB_02073,144.0,1.7689844008455973e-07,1.5064220725493552e-07,0.906,1.0
850,ECB_04051,68.0,1.7688262870720714e-07,1.5342730197822543e-07,0.8,1.0
851,ECB_02945,20.0,1.7688163091717912e-07,1.6038391512257893e-07,0.654,1.0
852,ECB_00612,4.0,1.7685319595941992e-07,1.4285088669149197e-07,0.494,1.0
853,ECB_03840,12.0,1.768126949373399e-07,1.5806296986926857e-07,0.584,1.0
854,ECB_02223,7.0,1.768105359890449e-07,8.970494039099315e-08,0.542,1.0
855,ECB_03604,256.0,1.7676847744441542e-07,1.5686072176168017e-07,0.96,1.0
856,ECB_01165,4.0,1.767296237754695e-07,1.6039967639227999e-07,0.528,1.0
857,ECB_02320,12.0,1.767071760493451e-07,1.9276325642054754e-07,0.62,1.0
858,ECB_01340,122.0,1.7668123424227995e-07,1.2826348742130496e-07,0.888,1.0
859,ECB_00654,7.0,1.7665589303072554e-07,1.2001734763457905e-07,0.54,1.0
860,ECB_01664,18.0,1.7652770322203617e-07,1.5360180753395857e-07,0.616,1.0
861,ECB_00139,24.0,1.7638292990246554e-07,1.6148155482852002e-07,0.668,1.0
862,ECB_00874,4.0,1.763355086436906e-07,1.7837508269854832e-07,0.512,1.0
863,ECB_02342,6.0,1.763132012098582e-07,1.274659329249995e-07,0.572,1.0
864,ECB_02697,39.0,1.763044040580793e-07,1.5740312782695536e-07,0.75,1.0
865,ECB_03013,4.0,1.761959352352853e-07,6.857466172273272e-08,0.494,1.0
866,ECB_01552,9.0,1.7613545840719412e-07,1.2758233334111343e-07,0.562,1.0
867,ECB_01740,11.0,1.7611115088665347e-07,1.2834021284445243e-07,0.592,1.0
868,ECB_04194,60.0,1.7607272428986187e-07,1.706192015762488e-07,0.8,1.0
869,ECB_01039,29.0,1.7602494374011168e-07,1.5067330075399844e-07,0.716,1.0
870,ECB_01411,20.0,1.7600346184897974e-07,1.1593558193124854e-07,0.7,1.0
871,ECB_01658,40.0,1.7599169603158087e-07,1.4635128680615002e-07,0.79,1.0
872,ECB_01738,86.0,1.7593876371957057e-07,1.30868641240417e-07,0.834,1.0
873,ECB_04133,78.0,1.759341134133881e-07,1.3763264367433188e-07,0.812,1.0
874,ECB_03010,94.0,1.7583956216026702e-07,1.5094124289734414e-07,0.84,1.0
875,ECB_00908,11.0,1.7579395152882578e-07,1.7486611028151704e-07,0.602,1.0
876,ECB_03759,147.0,1.7574188893689664e-07,1.414337715762733e-07,0.914,1.0
877,ECB_00496,36.0,1.755854165556621e-07,1.0744874801563767e-07,0.792,1.0
878,ECB_01657,10.0,1.7549550126202698e-07,1.588776758536337e-07,0.644,1.0
879,ECB_00275,123.0,1.754658953587823e-07,1.4828834213861512e-07,0.89,1.0
880,ECB_03450,110.0,1.753418065053073e-07,1.6201566639750647e-07,0.856,1.0
881,ECB_01849,5.0,1.7525324754631651e-07,1.1594730438640553e-07,0.546,1.0
882,ECB_01731,36.0,1.7497263062613072e-07,1.32638270456889e-07,0.782,1.0
883,ECB_02120,16.0,1.749189674223093e-07,1.2146492982001137e-07,0.636,1.0
884,ECB_01363,29.0,1.7491010167838031e-07,1.9163411089698212e-07,0.67,1.0
885,ECB_04254,5.0,1.7486415680032946e-07,1.4381152089735853e-07,0.532,1.0
886,ECB_01198,4.0,1.7486139855634694e-07,1.7982883639327396e-07,0.516,1.0
887,ECB_02349,7.0,1.7484440681292282e-07,6.323457033756505e-08,0.552,1.0
888,ECB_02603,14.0,1.7484229733428686e-07,1.2516293485920266e-07,0.594,1.0
889,ECB_01004,39.0,1.7483941752733944e-07,1.6013448662252762e-07,0.768,1.0
890,ECB_01697,10.0,1.7480189468524647e-07,1.7796098967066105e-07,0.606,1.0
891,ECB_00325,7.0,1.7479003186345456e-07,1.1692981579807152e-07,0.552,1.0
892,ECB_01462,46.0,1.7477350306229983e-07,1.3171639183350806e-07,0.818,1.0
893,ECB_01732,7.0,1.7467388726465648e-07,1.834587045522147e-07,0.548,1.0
894,ECB_03765,9.0,1.746051942053288e-07,8.026578862981222e-08,0.574,1.0
895,ECB_02263,37.0,1.7443025130466006e-07,1.0564010341419486e-07,0.78,1.0
896,ECB_03008,31.0,1.7432816873001828e-07,1.4447968584299146e-07,0.71,1.0
897,ECB_01388,5.0,1.7421743559327728e-07,1.3492487547473152e-07,0.568,1.0
898,ECB_02947,87.0,1.7421225863172208e-07,1.5716194892710055e-07,0.88,1.0
899,ECB_00760,7.0,1.7416369004143996e-07,1.0487720580633935e-07,0.604,1.0
900,ECB_00801,71.0,1.740689187643423e-07,1.399434600434614e-07,0.836,1.0
901,ECB_03923,11.0,1.7404931675472944e-07,1.204185661664925e-07,0.606,1.0
902,ECB_01031,6.0,1.7400406391674216e-07,1.285282679370776e-07,0.538,1.0
903,ECB_02867,6.0,1.7397096274903752e-07,1.930933704126753e-07,0.552,1.0
904,ECB_02298,4.0,1.7394977568270924e-07,1.2950835105052888e-07,0.51,1.0
905,ECB_00570,6.0,1.7386913697730839e-07,7.501011653254264e-08,0.58,1.0
906,ECB_02709,12.0,1.7382229053353528e-07,1.278556663006713e-07,0.642,1.0
907,ECB_01456,132.0,1.7380538346411617e-07,1.4050724811952895e-07,0.906,1.0
908,ECB_04187,4.0,1.73709600109766e-07,1.7719351817670152e-07,0.508,1.0
909,ECB_00111,10.0,1.7368748999638726e-07,9.178011277952872e-08,0.616,1.0
910,ECB_02572,6.0,1.7359614147688725e-07,8.260823372587729e-08,0.55,1.0
911,ECB_03607,150.0,1.7352186574474323e-07,1.5494067740320304e-07,0.944,1.0
912,ECB_02257,102.0,1.7351894426274884e-07,1.3319991018627818e-07,0.906,1.0
913,ECB_03433,6.0,1.7349935576423423e-07,1.5918811127162093e-07,0.554,1.0
914,ECB_00274,50.0,1.7348991556337727e-07,1.4325389218759842e-07,0.782,1.0
915,ECB_01884,50.0,1.7347006650084146e-07,1.0871859440835381e-07,0.784,1.0
916,ECB_02345,9.0,1.7344624834184376e-07,1.0594445423961123e-07,0.59,1.0
917,ECB_02715,26.0,1.7332414265459e-07,9.151188981428275e-08,0.682,1.0
918,ECB_00447,11.0,1.7328518039861365e-07,1.0270211630901673e-07,0.666,1.0
919,ECB_04200,6.0,1.7324143847601874e-07,1.5272609644321398e-07,0.542,1.0
920,ECB_02095,55.0,1.7313160219378079e-07,1.320168884061929e-07,0.834,1.0
921,ECB_02440,78.0,1.7312989466104402e-07,1.7996377153758897e-07,0.854,1.0
922,ECB_01461,39.0,1.7310311557669524e-07,1.597761873378326e-07,0.786,1.0
923,ECB_02437,7.0,1.7307120766074958e-07,1.1043281316035879e-07,0.574,1.0
924,ECB_00483,53.0,1.7300198800493205e-07,1.8865032531101967e-07,0.81,1.0
925,ECB_01353,37.0,1.7299099290225644e-07,1.2316880189514725e-07,0.74,1.0
926,ECB_01457,35.0,1.7296097255730778e-07,1.4846044954168316e-07,0.796,1.0
927,ECB_02383,5.0,1.7294617045015092e-07,7.396383030462685e-08,0.552,1.0
928,ECB_00796,6.0,1.7283565671959125e-07,1.5483601749718143e-07,0.544,1.0
929,ECB_01743,53.0,1.726901409887083e-07,1.5370048686607101e-07,0.834,1.0
930,ECB_02196,39.0,1.724561247436406e-07,1.851973953966053e-07,0.778,1.0
931,ECB_00161,6.0,1.724001254842597e-07,2.3392823737682967e-07,0.544,1.0
932,ECB_04049,39.0,1.7239277820211004e-07,1.730396609049778e-07,0.79,1.0
933,ECB_00800,112.0,1.7231279825359375e-07,1.5929214308818612e-07,0.93,1.0
934,ECB_00068,5.0,1.7222547391245162e-07,8.7774364570958e-08,0.574,1.0
935,ECB_02378,9.0,1.7221275439362647e-07,1.3688461830953884e-07,0.608,1.0
936,ECB_00147,9.0,1.7220124937683048e-07,1.5673264101837188e-07,0.582,1.0
937,ECB_00679,129.0,1.7212704749846158e-07,1.2941852297067256e-07,0.95,1.0
938,ECB_00704,5.0,1.7202735339979647e-07,1.451786920007727e-07,0.588,1.0
939,ECB_02015,38.0,1.7199264354454168e-07,1.4898853754170274e-07,0.788,1.0
940,ECB_00285,5.0,1.7197549319003787e-07,1.4467772100750287e-07,0.558,1.0
941,ECB_01779,24.0,1.7184992795109944e-07,1.4271834765607083e-07,0.732,1.0
