,gene_ID,count,mean,std,p_val,p_corr
316,ECB_04083,5.0,2.7071895991152584e-07,3.205067208407742e-07,0.336,1.0
317,ECB_03136,10.0,2.7068756767951515e-07,1.7627613849004983e-07,0.296,1.0
318,ECB_01649,7.0,2.706549525430891e-07,2.2297890399503284e-07,0.322,1.0
319,ECB_03990,9.0,2.704123894898055e-07,2.520864531519598e-07,0.328,1.0
320,ECB_03390,57.0,2.701445040086884e-07,2.4584949157208357e-07,0.192,1.0
321,ECB_01956,6.0,2.700898224574868e-07,1.9748966731992817e-07,0.304,1.0
322,ECB_00305,4.0,2.7002976552627527e-07,1.9307099623975927e-07,0.346,1.0
323,ECB_00661,24.0,2.700007821892529e-07,2.44022454755677e-07,0.27,1.0
324,ECB_02389,12.0,2.6983122318049024e-07,1.8188204239103346e-07,0.266,1.0
325,ECB_04077,25.0,2.696310014177167e-07,2.0455530324893134e-07,0.268,1.0
326,ECB_01849,8.0,2.694371682694953e-07,1.4533389453434159e-07,0.314,1.0
327,ECB_02703,31.0,2.6919659254969106e-07,2.6205826225997326e-07,0.248,1.0
328,ECB_03790,11.0,2.6876657446718854e-07,1.5226140727843488e-07,0.326,1.0
329,ECB_01763,15.0,2.686636735392152e-07,2.623099275404192e-07,0.286,1.0
330,ECB_03434,4.0,2.686053225952608e-07,1.0947523215991388e-07,0.352,1.0
331,ECB_02456,15.0,2.685240865636432e-07,3.332366388274499e-07,0.298,1.0
332,ECB_01377,4.0,2.6849911345147747e-07,2.4037416838640024e-07,0.324,1.0
333,ECB_04028,115.0,2.677397250249047e-07,2.1288917099702404e-07,0.172,1.0
334,ECB_03605,108.0,2.676189351438131e-07,2.248017921515147e-07,0.15,1.0
335,ECB_01565,4.0,2.6746456526034095e-07,1.756097674023702e-07,0.326,1.0
336,ECB_01447,15.0,2.673940049288784e-07,3.309436091342396e-07,0.314,1.0
337,ECB_00759,6.0,2.6716967370657975e-07,1.449948467813718e-07,0.344,1.0
338,ECB_03992,4.0,2.671005574316198e-07,2.3296346118564635e-07,0.324,1.0
339,ECB_02946,63.0,2.6705408799248063e-07,2.9590694766840296e-07,0.21,1.0
340,ECB_02894,24.0,2.664722052674888e-07,2.5639718218202414e-07,0.282,1.0
341,ECB_02274,11.0,2.6644677584377135e-07,2.0090480556691078e-07,0.32,1.0
342,ECB_01544,52.0,2.6642536860387733e-07,2.266088507135326e-07,0.232,1.0
343,ECB_02183,10.0,2.6633988405934804e-07,3.954600131101903e-07,0.346,1.0
344,ECB_00629,4.0,2.658022527829053e-07,1.6664090100942523e-07,0.288,1.0
345,ECB_01717,6.0,2.6554912344530967e-07,2.321081750947528e-07,0.32,1.0
346,ECB_01459,56.0,2.652049201718542e-07,2.31907296182705e-07,0.24,1.0
347,ECB_03657,9.0,2.649502699896662e-07,2.4099233101601546e-07,0.322,1.0
348,ECB_00038,26.0,2.6482894756441475e-07,1.596224647002087e-07,0.27,1.0
349,ECB_01098,10.0,2.646055002261273e-07,4.1032105320084093e-07,0.328,1.0
350,ECB_04099,6.0,2.642323594112007e-07,1.2702789084866257e-07,0.382,1.0
351,ECB_01645,7.0,2.640508473685222e-07,8.988468819863561e-08,0.294,1.0
352,ECB_01501,16.0,2.6402932759888296e-07,2.2015535323894388e-07,0.32,1.0
353,ECB_00654,8.0,2.6380594973601186e-07,2.5399393995260296e-07,0.292,1.0
354,ECB_00230,30.0,2.6356196534933036e-07,1.9872733540567383e-07,0.29,1.0
355,ECB_02552,9.0,2.6341176112231805e-07,3.0305204533277586e-07,0.348,1.0
356,ECB_03322,10.0,2.6334490129368005e-07,2.0586826257125276e-07,0.288,1.0
357,ECB_01708,6.0,2.6330630537509566e-07,1.0790516452788763e-07,0.334,1.0
358,ECB_02599,4.0,2.633021516561608e-07,1.277867532498303e-07,0.38,1.0
359,ECB_01839,7.0,2.631924329097578e-07,2.2345064724020218e-07,0.344,1.0
360,ECB_02336,4.0,2.631825067070694e-07,2.3226823347399985e-07,0.364,1.0
361,ECB_00261,76.0,2.631001339402642e-07,1.9040655273765988e-07,0.22,1.0
362,ECB_00879,16.0,2.6295838183471425e-07,2.0539704080231658e-07,0.34,1.0
363,ECB_00936,12.0,2.628464023247274e-07,2.5072456649049884e-07,0.324,1.0
364,ECB_02332,6.0,2.6280781440068806e-07,2.6569238510062403e-07,0.344,1.0
365,ECB_02504,17.0,2.625183284049245e-07,1.4938277050300522e-07,0.354,1.0
366,ECB_02843,62.0,2.6243683763340486e-07,2.443493238506967e-07,0.242,1.0
367,ECB_03202,5.0,2.623844782062767e-07,2.1144059511275177e-07,0.332,1.0
368,ECB_01885,59.0,2.619261207381017e-07,2.5451750462372857e-07,0.246,1.0
369,ECB_00049,11.0,2.6153487659753573e-07,2.2647265051418102e-07,0.324,1.0
370,ECB_00414,9.0,2.614866022814821e-07,2.4161915072506555e-07,0.366,1.0
371,ECB_03904,4.0,2.6141624188263844e-07,1.3509245109049033e-07,0.33,1.0
372,ECB_00855,5.0,2.6136943526577975e-07,2.584300399199177e-07,0.362,1.0
373,ECB_04268,7.0,2.611429976625427e-07,1.2624236008518233e-07,0.368,1.0
374,ECB_03905,15.0,2.611254183294295e-07,1.5666394895741153e-07,0.394,1.0
375,ECB_02286,49.0,2.6098793055429483e-07,1.912381338469074e-07,0.27,1.0
376,ECB_03002,9.0,2.607226706065979e-07,2.2320819606481826e-07,0.334,1.0
377,ECB_03363,28.0,2.606220479831875e-07,2.5430266433628026e-07,0.3,1.0
378,ECB_04132,38.0,2.601894580740498e-07,2.3916011901340105e-07,0.276,1.0
379,ECB_00163,4.0,2.595195875603085e-07,2.1973867744074232e-07,0.348,1.0
380,ECB_04153,5.0,2.5943583131302464e-07,2.3330399986738101e-07,0.342,1.0
381,ECB_00072,12.0,2.5892633361007473e-07,2.1911299818250855e-07,0.334,1.0
382,ECB_03005,34.0,2.5891802735805844e-07,1.6497315719458734e-07,0.328,1.0
383,ECB_01354,7.0,2.585993785972383e-07,1.677762376294453e-07,0.358,1.0
384,ECB_02920,52.0,2.5852168531722256e-07,2.6180213577908147e-07,0.326,1.0
385,ECB_03603,36.0,2.5851011478123934e-07,2.1955030641766512e-07,0.342,1.0
386,ECB_03956,15.0,2.584990906609027e-07,2.3977747927222846e-07,0.344,1.0
387,ECB_03367,34.0,2.5838235906113407e-07,2.405001511254995e-07,0.296,1.0
388,ECB_01369,8.0,2.583252655150372e-07,2.038754188625981e-07,0.336,1.0
389,ECB_03441,43.0,2.58272982383101e-07,2.3894780194243636e-07,0.306,1.0
390,ECB_03079,15.0,2.581070795477912e-07,1.727333349087048e-07,0.37,1.0
391,ECB_01773,5.0,2.580135168798962e-07,1.878215343933844e-07,0.364,1.0
392,ECB_03259,11.0,2.579316423609902e-07,2.411443888530782e-07,0.372,1.0
393,ECB_00252,15.0,2.57907120874123e-07,2.9688342125041525e-07,0.386,1.0
394,ECB_03355,116.0,2.5787189899286076e-07,2.1972571443103303e-07,0.256,1.0
395,ECB_00908,12.0,2.5779016316300714e-07,1.6695408757782245e-07,0.338,1.0
396,ECB_01299,5.0,2.5761992656635285e-07,1.7268824043612344e-07,0.356,1.0
397,ECB_01392,6.0,2.575305068719293e-07,1.5533329166410364e-07,0.376,1.0
398,ECB_00995,15.0,2.574245317669678e-07,2.1391904856712444e-07,0.388,1.0
399,ECB_01297,71.0,2.571987616239345e-07,2.8586266256416885e-07,0.274,1.0
400,ECB_03764,113.0,2.5719761996796e-07,2.1341828068768307e-07,0.23,1.0
401,ECB_03949,6.0,2.571939983450153e-07,1.2253692219676834e-07,0.362,1.0
402,ECB_01473,8.0,2.569570294400847e-07,1.6038459865436875e-07,0.4,1.0
403,ECB_03725,8.0,2.567542684726387e-07,1.8975186961415862e-07,0.406,1.0
404,ECB_01036,16.0,2.566269309376235e-07,3.4364189448455e-07,0.336,1.0
405,ECB_04241,19.0,2.565512646052446e-07,2.5585473151840737e-07,0.362,1.0
406,ECB_00525,21.0,2.5635845251263974e-07,3.4795852528638464e-07,0.348,1.0
407,ECB_02764,48.0,2.5614340610351683e-07,2.2197615229363863e-07,0.318,1.0
408,ECB_03766,7.0,2.5604910565102757e-07,1.3070925568750245e-07,0.352,1.0
409,ECB_03183,14.0,2.5596816941699354e-07,2.8025038604021216e-07,0.392,1.0
410,ECB_01039,30.0,2.5591683776596347e-07,2.2221670866034475e-07,0.336,1.0
411,ECB_04213,23.0,2.558567720358853e-07,2.8408050819808043e-07,0.394,1.0
412,ECB_03402,15.0,2.558154115946478e-07,1.9592940132062193e-07,0.386,1.0
413,ECB_00853,10.0,2.555825186244138e-07,2.0695642562996476e-07,0.392,1.0
414,ECB_00502,33.0,2.5547259500801546e-07,1.9372460259560637e-07,0.35,1.0
415,ECB_03748,33.0,2.5504248824732167e-07,1.9535713514191336e-07,0.372,1.0
416,ECB_03486,34.0,2.5489276086891597e-07,2.499322673830314e-07,0.374,1.0
417,ECB_03292,30.0,2.547354748821791e-07,2.19372562871424e-07,0.38,1.0
418,ECB_01704,40.0,2.5462268559504344e-07,2.6330896683122985e-07,0.342,1.0
419,ECB_03371,7.0,2.5438818376973946e-07,2.2779952893079624e-07,0.402,1.0
420,ECB_02283,138.0,2.5426250294053106e-07,2.1657890859641785e-07,0.266,1.0
421,ECB_03481,48.0,2.541882410950967e-07,1.887208594170422e-07,0.354,1.0
422,ECB_02654,18.0,2.541504318343865e-07,2.6521273275080687e-07,0.354,1.0
423,ECB_03324,5.0,2.536401148584525e-07,1.3854504616105604e-07,0.368,1.0
424,ECB_00050,5.0,2.5343633119890155e-07,2.404183305569859e-07,0.384,1.0
425,ECB_03535,22.0,2.533763547783057e-07,2.2535643126186034e-07,0.342,1.0
426,ECB_01406,10.0,2.5335643799467013e-07,2.21390652402481e-07,0.39,1.0
427,ECB_01437,16.0,2.533206573960147e-07,2.1681140014088748e-07,0.384,1.0
428,ECB_00649,35.0,2.53049876173157e-07,2.081036407917703e-07,0.39,1.0
429,ECB_02397,19.0,2.5295606709673e-07,2.0564416135690237e-07,0.346,1.0
430,ECB_03566,7.0,2.528439385994002e-07,1.2573684121661974e-07,0.444,1.0
431,ECB_03243,15.0,2.527130727984428e-07,1.4126491294763178e-07,0.394,1.0
432,ECB_03503,5.0,2.524127633580576e-07,1.512307539614864e-07,0.354,1.0
433,ECB_01225,10.0,2.523206445855585e-07,1.425583285421436e-07,0.412,1.0
434,ECB_03548,92.0,2.520511446825059e-07,2.0300493159283195e-07,0.352,1.0
435,ECB_01286,98.0,2.519469474763347e-07,2.0387643649770847e-07,0.312,1.0
436,ECB_00324,5.0,2.518865608562709e-07,2.003134598992638e-07,0.396,1.0
437,ECB_02753,4.0,2.517791057141229e-07,1.6693235412474544e-07,0.396,1.0
438,ECB_00754,90.0,2.51601177515107e-07,2.152961618761305e-07,0.318,1.0
439,ECB_03565,6.0,2.5139648655446655e-07,1.2594326166501785e-07,0.378,1.0
440,ECB_01210,11.0,2.513772701027267e-07,1.9523246549546994e-07,0.436,1.0
441,ECB_02572,6.0,2.512750377563331e-07,2.25753560786788e-07,0.444,1.0
442,ECB_03270,15.0,2.512621478923547e-07,1.5816296703786208e-07,0.366,1.0
443,ECB_02948,47.0,2.511107022081785e-07,2.1121071774813484e-07,0.372,1.0
444,ECB_01062,12.0,2.510620249019279e-07,1.521741027729536e-07,0.4,1.0
445,ECB_02715,28.0,2.510000130980166e-07,1.6659385831433652e-07,0.392,1.0
446,ECB_02265,18.0,2.509730738174131e-07,1.566624142891983e-07,0.4,1.0
447,ECB_03386,10.0,2.509280956244239e-07,1.7308606228696614e-07,0.384,1.0
448,ECB_01298,6.0,2.5084006553372754e-07,2.1774439060391507e-07,0.388,1.0
449,ECB_02693,96.0,2.5075482711145744e-07,2.401990093207596e-07,0.356,1.0
450,ECB_00519,71.0,2.504732437514015e-07,2.2337859944859398e-07,0.376,1.0
451,ECB_01896,41.0,2.5027644166507036e-07,2.639206737008017e-07,0.418,1.0
452,ECB_01647,6.0,2.5023404089771927e-07,2.882472032900713e-07,0.41,1.0
453,ECB_02542,4.0,2.5022281713085275e-07,2.526407690218812e-07,0.404,1.0
454,ECB_02099,8.0,2.5020796444239153e-07,2.481879631080936e-07,0.35,1.0
455,ECB_03209,14.0,2.501249333279701e-07,2.1200819241083603e-07,0.38,1.0
456,ECB_01494,61.0,2.497704614500418e-07,2.9207613777477783e-07,0.384,1.0
457,ECB_02555,8.0,2.4974261712964806e-07,1.9410640519177206e-07,0.408,1.0
458,ECB_01407,29.0,2.49467060044283e-07,1.9411841592394647e-07,0.424,1.0
459,ECB_02169,7.0,2.4934568387896927e-07,1.3905086800862734e-07,0.458,1.0
460,ECB_01911,5.0,2.4928928708544735e-07,1.5628185725378685e-07,0.412,1.0
461,ECB_03836,17.0,2.49191695578629e-07,1.86676507800571e-07,0.402,1.0
462,ECB_02760,6.0,2.4908099738625784e-07,8.05083452543445e-08,0.376,1.0
463,ECB_04087,5.0,2.490769599820759e-07,6.125455015800753e-08,0.424,1.0
464,ECB_02750,4.0,2.4907008061204453e-07,1.4511166629153348e-07,0.366,1.0
465,ECB_01570,8.0,2.49022238433039e-07,2.0264495028570533e-07,0.414,1.0
466,ECB_02993,21.0,2.4897277322225037e-07,2.0389376452513886e-07,0.424,1.0
467,ECB_01327,16.0,2.485974084343102e-07,2.2637576304469618e-07,0.422,1.0
468,ECB_01119,37.0,2.484444574507622e-07,1.8742507048699862e-07,0.468,1.0
469,ECB_00797,7.0,2.4843164005415746e-07,3.0816740838474905e-07,0.386,1.0
470,ECB_02617,21.0,2.483743365138637e-07,2.1619182010704542e-07,0.408,1.0
471,ECB_01589,7.0,2.482518868240578e-07,1.508614211763571e-07,0.418,1.0
472,ECB_02864,12.0,2.4764843256881645e-07,2.609081452992967e-07,0.43,1.0
473,ECB_02752,40.0,2.476178395534588e-07,2.095149247524315e-07,0.418,1.0
474,ECB_00939,4.0,2.4737516385106304e-07,1.2797468435223823e-07,0.394,1.0
475,ECB_01891,38.0,2.47340327447341e-07,1.9310628018220557e-07,0.436,1.0
476,ECB_00905,55.0,2.473085643711151e-07,1.9725512364059993e-07,0.408,1.0
477,ECB_03347,8.0,2.472310570100841e-07,1.7402593473388478e-07,0.436,1.0
478,ECB_04052,21.0,2.4717746111581177e-07,1.6950254149198713e-07,0.48,1.0
479,ECB_01347,17.0,2.471516455944077e-07,1.9507746960075116e-07,0.422,1.0
480,ECB_00140,40.0,2.471474036722852e-07,2.4251314828290763e-07,0.438,1.0
481,ECB_03551,9.0,2.4689804180088025e-07,1.8670900435984431e-07,0.374,1.0
482,ECB_02176,18.0,2.467576411711287e-07,1.655649668027264e-07,0.44,1.0
483,ECB_00796,4.0,2.4657814268575264e-07,1.1728680175634829e-07,0.422,1.0
484,ECB_00854,10.0,2.4643201517337395e-07,2.489221124627181e-07,0.4,1.0
485,ECB_01675,9.0,2.463104588689727e-07,1.261491406559595e-07,0.45,1.0
486,ECB_00511,4.0,2.4630673473821695e-07,1.8883371165324342e-07,0.406,1.0
487,ECB_04272,4.0,2.462277655301879e-07,1.4907374806902491e-07,0.448,1.0
488,ECB_00538,61.0,2.4618887734560804e-07,2.2675151494845247e-07,0.47,1.0
489,ECB_02594,5.0,2.4595358108997716e-07,1.972916576001614e-07,0.456,1.0
490,ECB_01840,6.0,2.4583434460545625e-07,6.968046844529389e-08,0.42,1.0
491,ECB_00951,14.0,2.4575834046000243e-07,2.8877408650289e-07,0.408,1.0
492,ECB_00536,12.0,2.456211141976775e-07,1.50006910643073e-07,0.44,1.0
493,ECB_03495,15.0,2.455285890606425e-07,1.895367276124807e-07,0.476,1.0
494,ECB_00522,26.0,2.452417969608671e-07,1.7144994871954415e-07,0.446,1.0
495,ECB_00413,10.0,2.451046690103884e-07,2.5765230336067946e-07,0.448,1.0
496,ECB_00678,48.0,2.449697626244204e-07,2.4126562560672404e-07,0.454,1.0
497,ECB_00258,167.0,2.44868910146011e-07,2.1204132189165505e-07,0.418,1.0
498,ECB_03512,15.0,2.4479974077769846e-07,2.105243617494678e-07,0.494,1.0
499,ECB_00270,15.0,2.44676452567522e-07,1.4916975430214604e-07,0.374,1.0
500,ECB_00771,4.0,2.4466043361820033e-07,2.94399088641626e-07,0.398,1.0
501,ECB_00263,22.0,2.444289512295776e-07,1.4487094874075906e-07,0.446,1.0
502,ECB_02874,10.0,2.442663196578346e-07,2.6631161799832446e-07,0.406,1.0
503,ECB_00259,74.0,2.4401439651560763e-07,2.0460768166030163e-07,0.478,1.0
504,ECB_02289,6.0,2.438662380323677e-07,1.1211224024731053e-07,0.41,1.0
505,ECB_00943,36.0,2.438308472799465e-07,2.1380133604708314e-07,0.446,1.0
506,ECB_04056,7.0,2.4374737445331483e-07,1.658887381765685e-07,0.426,1.0
507,ECB_01287,13.0,2.437385470960649e-07,1.526396285189867e-07,0.46,1.0
508,ECB_00458,52.0,2.4372628964087763e-07,2.0499556158597254e-07,0.444,1.0
509,ECB_03998,23.0,2.435955960867275e-07,2.5772764845035446e-07,0.49,1.0
510,ECB_00898,7.0,2.435378595674089e-07,1.9441910180830277e-07,0.444,1.0
511,ECB_04036,6.0,2.434134328153047e-07,1.2157697941736146e-07,0.458,1.0
512,ECB_00903,61.0,2.432970305657144e-07,2.0862901854712901e-07,0.446,1.0
513,ECB_03251,4.0,2.4327097226195596e-07,1.8832213740154211e-07,0.404,1.0
514,ECB_02181,21.0,2.431875151914555e-07,2.0488874796828387e-07,0.458,1.0
515,ECB_04029,15.0,2.431450308303642e-07,1.9748141388907078e-07,0.444,1.0
516,ECB_00209,53.0,2.431139684199199e-07,2.4808526051911373e-07,0.498,1.0
517,ECB_02985,71.0,2.4294371502334476e-07,2.0508504564970272e-07,0.468,1.0
518,ECB_02536,19.0,2.429296927151361e-07,1.7008572219985306e-07,0.436,1.0
519,ECB_02298,4.0,2.4290126924413097e-07,3.5030331059016486e-07,0.388,1.0
520,ECB_01294,4.0,2.428659906065384e-07,1.5937382428058213e-07,0.394,1.0
521,ECB_02172,8.0,2.4272693943069335e-07,2.0893663643451024e-07,0.44,1.0
522,ECB_02867,7.0,2.4272330169585943e-07,2.0463117034796813e-07,0.424,1.0
523,ECB_02875,8.0,2.4256739512380875e-07,3.566115064721199e-07,0.456,1.0
524,ECB_01431,101.0,2.425140907391553e-07,2.3447794000446949e-07,0.518,1.0
525,ECB_03640,16.0,2.423032233672669e-07,2.403755562490754e-07,0.462,1.0
526,ECB_04205,7.0,2.4230220016705923e-07,1.7626387622273398e-07,0.454,1.0
527,ECB_02992,60.0,2.4227907437223207e-07,1.868482421858675e-07,0.468,1.0
528,ECB_02960,12.0,2.4197280534704777e-07,2.0427811925492127e-07,0.396,1.0
529,ECB_03456,4.0,2.41894000058059e-07,3.7279319782092347e-07,0.428,1.0
530,ECB_01739,24.0,2.417167545703397e-07,2.7866100261495277e-07,0.514,1.0
531,ECB_00669,14.0,2.4163261186594076e-07,1.6404916702854171e-07,0.448,1.0
532,ECB_03428,40.0,2.415935783998264e-07,2.0548839228429857e-07,0.502,1.0
533,ECB_02258,13.0,2.4149527497929624e-07,1.911570598117745e-07,0.45,1.0
534,ECB_03221,42.0,2.4139085844942584e-07,2.1415904484768464e-07,0.516,1.0
535,ECB_00882,6.0,2.412765012674808e-07,3.0268690614773194e-07,0.478,1.0
536,ECB_03895,8.0,2.4127440207932577e-07,1.697978283200409e-07,0.438,1.0
537,ECB_02378,7.0,2.4124412918103265e-07,2.012689545682581e-07,0.45,1.0
538,ECB_00485,37.0,2.4112304363017224e-07,2.039445412522572e-07,0.506,1.0
539,ECB_03422,4.0,2.410887998920848e-07,1.9054940364998487e-07,0.438,1.0
540,ECB_04105,4.0,2.410207034381735e-07,1.7863831626273188e-07,0.418,1.0
541,ECB_03696,13.0,2.408966569708974e-07,2.2809778511249558e-07,0.442,1.0
542,ECB_03920,51.0,2.407552552217274e-07,2.3564715832116166e-07,0.48,1.0
543,ECB_04203,6.0,2.4025761597233166e-07,1.0690644242127872e-07,0.446,1.0
544,ECB_03351,10.0,2.4013086711215636e-07,1.5314983593627475e-07,0.494,1.0
545,ECB_03782,79.0,2.39829638971858e-07,1.8676189433613055e-07,0.53,1.0
546,ECB_04123,48.0,2.3969062304777905e-07,2.2817583769003982e-07,0.49,1.0
547,ECB_00441,33.0,2.3962391415197214e-07,2.03911019076869e-07,0.508,1.0
548,ECB_01742,30.0,2.3959514336889874e-07,1.4867901520647464e-07,0.464,1.0
549,ECB_01171,5.0,2.3949311969055507e-07,2.9824570021024695e-07,0.428,1.0
550,ECB_02217,13.0,2.394862193193564e-07,2.80571724356837e-07,0.466,1.0
551,ECB_03592,70.0,2.394336280570314e-07,2.158870272416511e-07,0.476,1.0
552,ECB_03396,20.0,2.3935455130036966e-07,2.263093530209711e-07,0.524,1.0
553,ECB_02361,16.0,2.392912710262944e-07,2.2404868395681343e-07,0.466,1.0
554,ECB_00670,4.0,2.391490882839775e-07,1.1545322057677014e-07,0.46,1.0
555,ECB_00298,24.0,2.39138717542293e-07,1.946133782020056e-07,0.49,1.0
556,ECB_03831,4.0,2.389585952647896e-07,2.260948368868161e-07,0.408,1.0
557,ECB_00437,6.0,2.3890618496079984e-07,1.2147411895797248e-07,0.456,1.0
558,ECB_02988,40.0,2.38703297570154e-07,1.7426576742859315e-07,0.538,1.0
559,ECB_02537,8.0,2.386924413780485e-07,1.2254090652260883e-07,0.452,1.0
560,ECB_01169,5.0,2.386411120117261e-07,6.497257935395637e-08,0.434,1.0
561,ECB_01755,78.0,2.3862399922911405e-07,2.281765074950401e-07,0.534,1.0
562,ECB_00866,5.0,2.3830960333901142e-07,1.463292052462875e-07,0.448,1.0
563,ECB_03703,9.0,2.3821800004590442e-07,2.481035445719057e-07,0.494,1.0
564,ECB_01703,95.0,2.3801424471574863e-07,1.9885720055270967e-07,0.542,1.0
565,ECB_00123,10.0,2.3786197737413102e-07,1.857076322589839e-07,0.448,1.0
566,ECB_01260,23.0,2.3770970218575502e-07,1.5035439880627178e-07,0.512,1.0
567,ECB_02178,67.0,2.376462458953504e-07,2.0427089999815916e-07,0.544,1.0
568,ECB_04246,7.0,2.3760770365312614e-07,1.4772075418773004e-07,0.434,1.0
569,ECB_02717,6.0,2.3755327603468132e-07,2.2939397453677199e-07,0.454,1.0
570,ECB_00065,10.0,2.3750022717963656e-07,1.6817831788113404e-07,0.468,1.0
571,ECB_02018,42.0,2.3744529444184092e-07,2.0041088710170462e-07,0.57,1.0
572,ECB_02683,5.0,2.3702388538214855e-07,1.6877681991677487e-07,0.472,1.0
573,ECB_02045,47.0,2.3698180949447403e-07,1.6434875480720847e-07,0.532,1.0
574,ECB_03997,17.0,2.369161213909148e-07,2.2111880807711685e-07,0.484,1.0
575,ECB_04173,6.0,2.3688119629330867e-07,1.474302030549609e-07,0.454,1.0
576,ECB_01426,10.0,2.3677571904559392e-07,2.668962761417499e-07,0.484,1.0
577,ECB_01650,5.0,2.3676536491384557e-07,1.6758973429686543e-07,0.438,1.0
578,ECB_02444,7.0,2.3668761522575036e-07,1.0161961103043162e-07,0.466,1.0
579,ECB_03815,11.0,2.366733495656169e-07,1.8119038282886132e-07,0.508,1.0
580,ECB_03272,16.0,2.3664613868748845e-07,1.7883287047885976e-07,0.502,1.0
581,ECB_01884,54.0,2.364635670813479e-07,2.0715236809129119e-07,0.59,1.0
582,ECB_01454,150.0,2.362868219382207e-07,1.9534164693172805e-07,0.654,1.0
583,ECB_04054,10.0,2.3625332041208014e-07,2.0397203561693363e-07,0.442,1.0
584,ECB_01231,19.0,2.3615369229772108e-07,1.9198740617316527e-07,0.516,1.0
585,ECB_03962,7.0,2.3614609937234008e-07,2.6334770736121946e-07,0.488,1.0
586,ECB_01153,27.0,2.3591012408985797e-07,2.0714037012699343e-07,0.496,1.0
587,ECB_02930,64.0,2.3565885750448921e-07,2.7817156892429165e-07,0.582,1.0
588,ECB_02847,4.0,2.355145501586533e-07,1.2859739388714524e-07,0.446,1.0
589,ECB_00495,89.0,2.3542770770392507e-07,2.205907055313222e-07,0.58,1.0
590,ECB_03828,16.0,2.3534316564333757e-07,2.057349618258714e-07,0.466,1.0
591,ECB_02989,6.0,2.352547505402162e-07,1.997259760498698e-07,0.498,1.0
592,ECB_02689,21.0,2.3519286140249548e-07,1.867971497938223e-07,0.516,1.0
593,ECB_04176,299.0,2.3482327165099976e-07,2.2071022635962062e-07,0.72,1.0
594,ECB_00229,36.0,2.3481735963113442e-07,1.6424555319766895e-07,0.536,1.0
595,ECB_00147,9.0,2.348022249933013e-07,1.3156564031143482e-07,0.478,1.0
596,ECB_00410,32.0,2.3479853309322125e-07,2.727284454446948e-07,0.572,1.0
597,ECB_02395,18.0,2.3473908820684814e-07,1.8739896462206e-07,0.514,1.0
598,ECB_02277,115.0,2.3458143276474196e-07,2.0726901911642898e-07,0.67,1.0
599,ECB_02734,6.0,2.344702407153876e-07,4.124884249324498e-08,0.442,1.0
600,ECB_01670,47.0,2.3443758593851272e-07,2.2402005697240985e-07,0.556,1.0
601,ECB_03573,10.0,2.3442172812562023e-07,1.7482976321303183e-07,0.522,1.0
602,ECB_02885,4.0,2.3441333544113896e-07,5.6516135813132897e-08,0.432,1.0
603,ECB_02020,22.0,2.3440928310825154e-07,2.1469885377965971e-07,0.508,1.0
604,ECB_03009,36.0,2.3435866828253115e-07,2.407701134682316e-07,0.546,1.0
605,ECB_03706,5.0,2.343087710652873e-07,1.4191786456873762e-07,0.46,1.0
606,ECB_02962,8.0,2.3422070597726056e-07,2.652107956124283e-07,0.478,1.0
607,ECB_02095,58.0,2.3416489337968116e-07,2.2361595006674952e-07,0.61,1.0
608,ECB_02876,7.0,2.339847369955508e-07,1.414494789475426e-07,0.504,1.0
609,ECB_04216,19.0,2.3397066488758716e-07,2.952562916569343e-07,0.532,1.0
610,ECB_02918,390.0,2.3391068071379455e-07,2.1467562315032536e-07,0.802,1.0
611,ECB_01883,114.0,2.3390084372885992e-07,2.179486872181697e-07,0.656,1.0
612,ECB_01121,4.0,2.33892369929713e-07,1.1562108331738409e-07,0.448,1.0
613,ECB_02796,4.0,2.3386095332167613e-07,1.5747622347669163e-07,0.442,1.0
614,ECB_01143,136.0,2.3381208488010685e-07,2.0075669679006528e-07,0.678,1.0
615,ECB_00228,36.0,2.3365385728289682e-07,2.184255839316844e-07,0.53,1.0
616,ECB_00465,81.0,2.3361195311899701e-07,1.9319418323921082e-07,0.606,1.0
617,ECB_03014,11.0,2.3358169085783555e-07,9.619416085038032e-08,0.472,1.0
618,ECB_02982,161.0,2.3350775386802984e-07,2.0437935687174074e-07,0.674,1.0
619,ECB_02800,29.0,2.3326544370995095e-07,2.1775098372771305e-07,0.56,1.0
620,ECB_04034,6.0,2.331910371799992e-07,1.2111940789426335e-07,0.498,1.0
621,ECB_03125,18.0,2.3286729234444218e-07,1.8378208107695967e-07,0.568,1.0
622,ECB_03366,193.0,2.3279187106759248e-07,1.8327362313744133e-07,0.746,1.0
623,ECB_01484,45.0,2.3278790064155018e-07,2.4715386908232127e-07,0.584,1.0
624,ECB_00652,5.0,2.3270869974822347e-07,1.6934946487771315e-07,0.468,1.0
625,ECB_03332,14.0,2.326921290518575e-07,1.8325925294086578e-07,0.524,1.0
626,ECB_01895,23.0,2.326768115974877e-07,1.6870491679299403e-07,0.56,1.0
627,ECB_02614,7.0,2.3251858090212683e-07,1.587541958974483e-07,0.468,1.0
628,ECB_03607,150.0,2.3245602589523983e-07,2.1756502606191829e-07,0.698,1.0
629,ECB_02273,19.0,2.3243804929340615e-07,1.9302455133668568e-07,0.55,1.0
630,ECB_03281,4.0,2.3231721642079095e-07,1.499436309208334e-07,0.468,1.0
631,ECB_00560,5.0,2.3227088140202325e-07,1.3674170764525894e-07,0.47,1.0
